Date,Close
13-06-2011,12.57113
14-06-2011,12.661791
15-06-2011,12.526796
16-06-2011,12.462537
17-06-2011,12.08022
20-06-2011,12.069261
21-06-2011,12.278975
22-06-2011,12.129785
23-06-2011,11.960668
24-06-2011,11.827667
27-06-2011,12.024928
28-06-2011,12.295165
29-06-2011,12.392799
30-06-2011,12.612226
01-07-2011,12.977109
05-07-2011,13.261293
06-07-2011,13.334021
07-07-2011,13.613971
08-07-2011,13.250085
11-07-2011,13.132775
12-07-2011,13.300397
13-07-2011,13.40625
14-07-2011,13.17412
15-07-2011,14.884708
18-07-2011,14.817959
19-07-2011,15.007498
20-07-2011,14.82817
21-07-2011,15.118084
22-07-2011,15.398034
25-07-2011,15.416714
26-07-2011,15.504884
27-07-2011,15.123812
28-07-2011,15.216465
29-07-2011,15.035892
01-08-2011,15.112604
02-08-2011,14.754696
03-08-2011,14.973127
04-08-2011,14.384085
05-08-2011,14.421943
08-08-2011,13.599526
09-08-2011,14.281719
10-08-2011,13.673997
11-08-2011,14.000772
12-08-2011,14.041619
15-08-2011,13.878729
16-08-2011,13.424681
17-08-2011,13.278977
18-08-2011,12.574866
19-08-2011,12.22717
22-08-2011,12.407743
23-08-2011,12.922065
24-08-2011,13.033398
25-08-2011,12.952451
26-08-2011,13.122314
29-08-2011,13.426674
30-08-2011,13.467022
31-08-2011,13.473498
01-09-2011,13.262788
02-09-2011,13.072003
06-09-2011,13.005751
07-09-2011,13.300895
08-09-2011,13.324058
09-09-2011,13.072252
12-09-2011,13.20351
13-09-2011,13.188566
14-09-2011,13.252078
15-09-2011,13.513349
16-09-2011,13.615964
19-09-2011,13.615715
20-09-2011,13.614719
21-09-2011,13.429662
22-09-2011,12.967893
23-09-2011,13.08869
26-09-2011,13.247595
27-09-2011,13.433149
28-09-2011,13.171629
29-09-2011,13.138255
30-09-2011,12.827918
03-10-2011,12.34174
04-10-2011,12.500645
05-10-2011,12.570383
06-10-2011,12.819699
07-10-2011,12.82991
10-10-2011,13.379102
11-10-2011,13.528791
12-10-2011,13.661294
13-10-2011,13.922565
14-10-2011,14.736763
17-10-2011,14.505878
18-10-2011,14.707622
19-10-2011,14.463288
20-10-2011,14.537261
21-10-2011,14.707124
24-10-2011,14.85482
25-10-2011,14.524558
26-10-2011,14.603014
27-10-2011,14.91086
28-10-2011,14.947473
31-10-2011,14.760673
01-11-2011,14.412229
02-11-2011,14.565903
03-11-2011,14.88172
04-11-2011,14.847847
07-11-2011,15.151459
08-11-2011,15.251334
09-11-2011,14.967648
10-11-2011,14.821446
11-11-2011,15.151957
14-11-2011,15.267773
15-11-2011,15.35644
16-11-2011,15.229665
17-11-2011,14.965655
18-11-2011,14.816464
21-11-2011,14.469266
22-11-2011,14.445853
23-11-2011,14.199527
25-11-2011,14.02244
28-11-2011,14.649839
29-11-2011,14.51883
30-11-2011,14.928793
01-12-2011,15.286951
02-12-2011,15.451086
05-12-2011,15.582842
06-12-2011,15.536017
07-12-2011,15.526553
08-12-2011,15.343738
09-12-2011,15.626926
12-12-2011,15.576366
13-12-2011,15.582344
14-12-2011,15.394049
15-12-2011,15.430662
16-12-2011,15.590563
19-12-2011,15.487698
20-12-2011,15.700401
21-12-2011,15.587076
22-12-2011,15.683714
23-12-2011,15.769392
27-12-2011,15.946479
28-12-2011,15.93278
29-12-2011,16.000029
30-12-2011,16.0872
03-01-2012,16.57313
04-01-2012,16.644611
05-01-2012,16.413727
06-01-2012,16.189817
09-01-2012,15.503389
10-01-2012,15.520326
11-01-2012,15.590563
12-01-2012,15.682219
13-01-2012,15.566403
17-01-2012,15.655818
18-01-2012,15.763664
19-01-2012,15.929542
20-01-2012,14.595044
23-01-2012,14.583338
24-01-2012,14.469017
25-01-2012,14.184085
26-01-2012,14.149464
27-01-2012,14.445355
30-01-2012,14.388319
31-01-2012,14.448593
01-02-2012,14.466526
02-02-2012,14.573126
03-02-2012,14.852579
06-02-2012,15.170388
07-02-2012,15.112604
08-02-2012,15.189317
09-02-2012,15.229416
10-02-2012,15.091185
13-02-2012,15.247847
14-02-2012,15.187075
15-02-2012,15.082467
16-02-2012,15.106378
17-02-2012,15.059553
21-02-2012,15.292679
22-02-2012,15.141745
23-02-2012,15.096166
24-02-2012,15.190562
27-02-2012,15.175867
28-02-2012,15.402019
29-02-2012,15.398533
01-03-2012,15.501895
02-03-2012,15.473252
05-03-2012,15.298906
06-03-2012,15.067523
07-03-2012,15.113351
08-03-2012,15.12182
09-03-2012,14.950213
12-03-2012,15.072255
13-03-2012,15.386826
14-03-2012,15.342244
15-03-2012,15.470264
16-03-2012,15.567649
19-03-2012,15.790314
20-03-2012,15.77811
21-03-2012,15.939754
22-03-2012,16.090937
23-03-2012,16.004761
26-03-2012,16.17263
27-03-2012,16.115097
28-03-2012,16.332781
29-03-2012,16.149717
30-03-2012,15.971136
02-04-2012,16.112606
03-04-2012,16.005507
04-04-2012,15.819455
05-04-2012,15.748969
09-04-2012,15.712107
10-04-2012,15.612979
11-04-2012,15.839629
12-04-2012,16.214474
13-04-2012,15.55669
16-04-2012,15.09517
17-04-2012,15.182343
18-04-2012,15.129541
19-04-2012,14.926552
20-04-2012,14.845854
23-04-2012,14.88421
24-04-2012,14.975618
25-04-2012,15.186079
26-04-2012,15.329292
27-04-2012,15.317088
30-04-2012,15.064783
01-05-2012,15.054323
02-05-2012,15.124809
03-05-2012,15.218457
04-05-2012,14.868519
07-05-2012,15.132031
08-05-2012,15.262542
09-05-2012,15.171882
10-05-2012,15.284211
11-05-2012,15.074248
14-05-2012,15.043613
15-05-2012,15.220699
16-05-2012,15.664535
17-05-2012,15.518084
18-05-2012,14.953949
21-05-2012,15.295419
22-05-2012,14.963912
23-05-2012,15.179603
24-05-2012,15.035145
25-05-2012,14.733027
29-05-2012,14.803015
30-05-2012,14.650835
31-05-2012,14.467273
01-06-2012,14.221195
04-06-2012,14.410735
05-06-2012,14.206999
06-06-2012,14.46005
07-06-2012,14.401769
08-06-2012,14.457061
11-06-2012,14.159427
12-06-2012,14.074744
13-06-2012,13.974869
14-06-2012,13.924059
15-06-2012,14.060049
18-06-2012,14.217958
19-06-2012,14.483961
20-06-2012,14.383836
21-06-2012,14.077484
22-06-2012,14.233649
25-06-2012,13.965155
26-06-2012,14.064284
27-06-2012,14.179352
28-06-2012,14.055068
29-06-2012,14.447597
02-07-2012,14.45756
03-07-2012,14.640872
05-07-2012,14.842367
06-07-2012,14.594795
09-07-2012,14.595542
10-07-2012,14.488195
11-07-2012,14.226426
12-07-2012,14.208742
13-07-2012,14.359178
16-07-2012,14.319328
17-07-2012,14.364409
18-07-2012,14.464782
19-07-2012,14.771134
20-07-2012,15.213476
23-07-2012,15.330288
24-07-2012,15.13253
25-07-2012,15.14299
26-07-2012,15.276739
27-07-2012,15.814723
30-07-2012,15.748471
31-07-2012,15.765158
01-08-2012,15.757935
02-08-2012,15.660052
03-08-2012,15.973378
06-08-2012,16.010489
07-08-2012,15.953702
08-08-2012,15.995794
09-08-2012,15.998783
10-08-2012,15.990065
13-08-2012,16.438635
14-08-2012,16.654076
15-08-2012,16.626181
16-08-2012,16.758932
17-08-2012,16.865286
20-08-2012,16.825434
21-08-2012,16.675247
22-08-2012,16.866282
23-08-2012,16.856817
24-08-2012,16.902395
27-08-2012,16.668024
28-08-2012,16.868025
29-08-2012,17.136021
30-08-2012,16.978361
31-08-2012,17.063293
04-09-2012,16.962421
05-09-2012,16.954451
06-09-2012,17.419706
07-09-2012,17.587828
10-09-2012,17.453829
11-09-2012,17.240129
12-09-2012,17.207502
13-09-2012,17.585087
14-09-2012,17.675747
17-09-2012,17.68322
18-09-2012,17.889944
19-09-2012,18.119583
20-09-2012,18.135025
21-09-2012,18.281227
24-09-2012,18.664541
25-09-2012,18.659061
26-09-2012,18.766159
27-09-2012,18.841875
28-09-2012,18.792063
01-10-2012,18.973383
02-10-2012,18.85408
03-10-2012,18.991316
04-10-2012,19.129547
05-10-2012,19.119585
08-10-2012,18.875252
09-10-2012,18.532785
10-10-2012,18.544491
11-10-2012,18.716845
12-10-2012,18.549223
15-10-2012,18.455324
16-10-2012,18.547977
17-10-2012,18.816719
18-10-2012,17.310118
19-10-2012,16.9811
22-10-2012,16.903393
23-10-2012,16.945234
24-10-2012,16.86927
25-10-2012,16.880728
26-10-2012,16.815722
31-10-2012,16.943991
01-11-2012,17.125559
02-11-2012,17.133778
05-11-2012,17.010241
06-11-2012,16.979357
07-11-2012,16.615721
08-11-2012,16.246355
09-11-2012,16.513851
12-11-2012,16.585335
13-11-2012,16.414724
14-11-2012,16.252831
15-11-2012,16.121075
16-11-2012,16.119081
19-11-2012,16.642868
20-11-2012,16.686705
21-11-2012,16.584587
23-11-2012,16.63689
26-11-2012,16.467028
27-11-2012,16.705135
28-11-2012,17.027925
29-11-2012,17.232658
30-11-2012,17.394053
03-12-2012,17.316343
04-12-2012,17.211239
05-12-2012,17.131289
06-12-2012,17.21373
07-12-2012,17.041374
10-12-2012,17.071512
11-12-2012,17.356941
12-12-2012,17.373878
13-12-2012,17.5019
14-12-2012,17.483467
17-12-2012,17.952211
18-12-2012,17.959435
19-12-2012,17.935522
20-12-2012,17.991564
21-12-2012,17.82394
24-12-2012,17.671265
26-12-2012,17.655573
27-12-2012,17.591312
28-12-2012,17.4349
31-12-2012,17.618462
02-01-2013,18.013729
03-01-2013,18.024191
04-01-2013,18.380356
07-01-2013,18.300158
08-01-2013,18.264042
09-01-2013,18.384092
10-01-2013,18.467777
11-01-2013,18.430668
14-01-2013,18.013729
15-01-2013,18.055573
16-01-2013,17.812983
17-01-2013,17.716595
18-01-2013,17.54698
22-01-2013,17.506132
23-01-2013,18.468275
24-01-2013,18.78484
25-01-2013,18.771391
28-01-2013,18.698166
29-01-2013,18.771639
30-01-2013,18.775375
31-01-2013,18.821701
01-02-2013,19.317593
04-02-2013,18.90464
05-02-2013,19.072014
06-02-2013,19.18235
07-02-2013,19.276497
08-02-2013,19.56093
11-02-2013,19.487455
12-02-2013,19.444616
13-02-2013,19.498415
14-02-2013,19.621952
15-02-2013,19.748228
19-02-2013,20.095926
20-02-2013,19.737518
21-02-2013,19.813982
22-02-2013,19.918093
25-02-2013,19.695427
26-02-2013,19.679485
27-02-2013,19.919836
28-02-2013,19.955202
01-03-2013,20.079487
04-03-2013,20.460808
05-03-2013,20.886711
06-03-2013,20.706886
07-03-2013,20.737272
08-03-2013,20.710373
11-03-2013,20.792564
12-03-2013,20.612988
13-03-2013,20.555702
14-03-2013,20.461803
15-03-2013,20.281481
18-03-2013,20.119337
19-03-2013,20.207258
20-03-2013,20.291693
21-03-2013,20.205765
22-03-2013,20.182102
25-03-2013,20.165415
26-03-2013,20.234655
27-03-2013,19.991568
28-03-2013,19.780607
01-04-2013,19.954954
02-04-2013,20.250097
03-04-2013,20.079737
04-04-2013,19.802525
05-04-2013,19.503147
08-04-2013,19.298912
09-04-2013,19.368652
10-04-2013,19.680733
11-04-2013,19.685963
12-04-2013,19.677494
15-04-2013,19.475252
16-04-2013,19.760183
17-04-2013,19.490944
18-04-2013,19.076248
19-04-2013,19.922077
22-04-2013,19.928055
23-04-2013,20.122078
24-04-2013,20.260309
25-04-2013,20.151964
26-04-2013,19.960682
29-04-2013,20.400036
30-04-2013,20.537271
01-05-2013,20.434158
02-05-2013,20.662802
03-05-2013,21.064047
06-05-2013,21.458319
07-05-2013,21.350721
08-05-2013,21.759192
09-05-2013,21.705643
10-05-2013,21.923574
13-05-2013,21.856327
14-05-2013,22.094685
15-05-2013,22.811747
16-05-2013,22.512367
17-05-2013,22.644623
20-05-2013,22.628433
21-05-2013,22.589579
22-05-2013,22.152468
23-05-2013,21.987335
24-05-2013,21.751471
28-05-2013,21.949478
29-05-2013,21.626688
30-05-2013,21.68771
31-05-2013,21.699165
03-06-2013,21.609751
04-06-2013,21.397299
05-06-2013,21.412243
06-06-2013,21.53528
07-06-2013,21.911121
10-06-2013,22.172392
11-06-2013,21.913115
12-06-2013,21.718096
13-06-2013,21.843126
14-06-2013,21.79431
17-06-2013,22.073513
18-06-2013,22.431421
19-06-2013,22.432917
20-06-2013,22.035904
21-06-2013,21.94101
24-06-2013,21.663549
25-06-2013,21.574135
26-06-2013,21.759689
27-06-2013,21.84487
28-06-2013,21.927061
01-07-2013,22.114111
02-07-2013,21.975382
03-07-2013,22.077995
05-07-2013,22.253838
08-07-2013,22.542753
09-07-2013,22.54649
10-07-2013,22.56517
11-07-2013,22.92009
12-07-2013,22.988832
15-07-2013,23.030924
16-07-2013,22.9044
17-07-2013,22.877998
18-07-2013,22.681982
19-07-2013,22.331297
22-07-2013,22.68248
23-07-2013,22.510626
24-07-2013,22.488209
25-07-2013,22.109629
26-07-2013,22.051098
29-07-2013,21.974384
30-07-2013,22.189827
31-07-2013,22.110872
01-08-2013,22.521086
02-08-2013,22.579617
05-08-2013,22.540512
06-08-2013,22.330549
07-08-2013,22.183102
08-08-2013,22.233166
09-08-2013,22.177126
12-08-2013,22.055082
13-08-2013,21.94898
14-08-2013,21.664047
15-08-2013,21.411245
16-08-2013,21.342752
19-08-2013,21.560436
20-08-2013,21.554708
21-08-2013,21.652094
22-08-2013,21.761185
23-08-2013,21.674009
26-08-2013,21.578867
27-08-2013,21.174383
28-08-2013,21.134533
29-08-2013,21.305889
30-08-2013,21.093437
03-09-2013,21.429178
04-09-2013,21.709377
05-09-2013,21.906887
06-09-2013,21.907387
09-09-2013,22.118345
10-09-2013,22.133787
11-09-2013,22.321085
12-09-2013,22.243128
13-09-2013,22.143749
16-09-2013,22.111122
17-09-2013,22.070026
18-09-2013,22.498669
19-09-2013,22.375879
20-09-2013,22.493439
23-09-2013,22.079741
24-09-2013,22.088207
25-09-2013,21.848854
26-09-2013,21.872267
27-09-2013,21.827934
30-09-2013,21.815977
01-10-2013,22.092194
02-10-2013,22.116852
03-10-2013,21.820461
04-10-2013,21.72731
07-10-2013,21.562677
08-10-2013,21.262054
09-10-2013,21.316601
10-10-2013,21.624945
11-10-2013,21.718344
14-10-2013,21.820959
15-10-2013,21.967909
16-10-2013,22.366913
17-10-2013,22.136776
18-10-2013,25.190828
21-10-2013,24.988836
22-10-2013,25.08099
23-10-2013,25.688961
24-10-2013,25.543009
25-10-2013,25.285225
28-10-2013,25.280243
29-10-2013,25.809261
30-10-2013,25.664305
31-10-2013,25.668289
01-11-2013,25.580118
04-11-2013,25.556955
05-11-2013,25.442635
06-11-2013,25.47327
07-11-2013,25.104652
08-11-2013,25.305897
11-11-2013,25.170404
12-11-2013,25.200045
13-11-2013,25.715363
14-11-2013,25.784105
15-11-2013,25.742512
18-11-2013,25.692448
19-11-2013,25.53429
20-11-2013,25.462311
21-11-2013,25.755213
22-11-2013,25.700916
25-11-2013,26.050606
26-11-2013,26.361441
27-11-2013,26.478502
29-11-2013,26.390831
02-12-2013,26.263557
03-12-2013,26.233171
04-12-2013,26.355713
05-12-2013,26.334791
06-12-2013,26.646872
09-12-2013,26.852848
10-12-2013,27.01524
11-12-2013,26.831678
12-12-2013,26.649113
13-12-2013,26.420719
16-12-2013,26.724331
17-12-2013,26.646622
18-12-2013,27.017483
19-12-2013,27.054094
20-12-2013,27.41275
23-12-2013,27.773397
24-12-2013,27.692204
26-12-2013,27.832178
27-12-2013,27.855591
30-12-2013,27.632925
31-12-2013,27.913124
02-01-2014,27.724083
03-01-2014,27.521841
06-01-2014,27.828691
07-01-2014,28.365179
08-01-2014,28.42421
09-01-2014,28.150484
10-01-2014,28.148991
13-01-2014,27.969664
14-01-2014,28.627695
15-01-2014,28.608269
16-01-2014,28.79756
17-01-2014,28.655842
21-01-2014,28.983862
22-01-2014,29.016739
23-01-2014,28.894197
24-01-2014,27.990833
27-01-2014,27.427942
28-01-2014,27.970409
29-01-2014,27.569662
30-01-2014,28.278753
31-01-2014,29.414
03-02-2014,28.229937
04-02-2014,28.347746
05-02-2014,28.473274
06-02-2014,28.890711
07-02-2014,29.326078
10-02-2014,29.213751
11-02-2014,29.643389
12-02-2014,29.556465
13-02-2014,29.885483
14-02-2014,29.95771
18-02-2014,30.158957
19-02-2014,29.946255
20-02-2014,29.990339
21-02-2014,29.982368
24-02-2014,30.199554
25-02-2014,30.386105
26-02-2014,30.390341
27-02-2014,30.366428
28-02-2014,30.277761
03-03-2014,29.954971
04-03-2014,30.259331
05-03-2014,30.342768
06-03-2014,30.376392
07-03-2014,30.256342
10-03-2014,30.176142
11-03-2014,29.887724
12-03-2014,30.069792
13-03-2014,29.615494
14-03-2014,29.210512
17-03-2014,29.69121
18-03-2014,30.168421
19-03-2014,29.869293
20-03-2014,29.817238
21-03-2014,29.465555
24-03-2014,28.840151
25-03-2014,28.859825
26-03-2014,28.193575
27-03-2014,27.846546
28-03-2014,27.922838
31-03-2014,27.772251
01-04-2014,28.280355
02-04-2014,28.272379
03-04-2014,28.409002
04-04-2014,27.082645
07-04-2014,26.833828
08-04-2014,27.669035
09-04-2014,28.12977
10-04-2014,26.973444
11-04-2014,26.457361
14-04-2014,26.553099
15-04-2014,26.748562
16-04-2014,27.750811
17-04-2014,26.731607
21-04-2014,26.358631
22-04-2014,26.667286
23-04-2014,26.274862
24-04-2014,26.186106
25-04-2014,25.738335
28-04-2014,25.786703
29-04-2014,26.312757
30-04-2014,26.2609
01-05-2014,26.494759
02-05-2014,26.324226
05-05-2014,26.318243
06-05-2014,25.686478
07-05-2014,25.428186
08-05-2014,25.480045
09-05-2014,25.865486
12-05-2014,26.423454
13-05-2014,26.58152
14-05-2014,26.260403
15-05-2014,25.927814
16-05-2014,25.960226
19-05-2014,26.3706
20-05-2014,26.415976
21-05-2014,26.87322
22-05-2014,27.178383
23-05-2014,27.559336
27-05-2014,28.220022
28-05-2014,28.007107
29-05-2014,27.927326
30-05-2014,27.917852
02-06-2014,27.620667
03-06-2014,27.172398
04-06-2014,27.158438
05-06-2014,27.619171
06-06-2014,27.740339
09-06-2014,28.029045
10-06-2014,27.950762
11-06-2014,27.865496
12-06-2014,27.492022
13-06-2014,27.512465
16-06-2014,27.139488
17-06-2014,27.076162
18-06-2014,27.592745
19-06-2014,27.669035
20-06-2014,27.741835
23-06-2014,28.170158
24-06-2014,28.153704
25-06-2014,28.853283
26-06-2014,28.721146
27-06-2014,28.782976
30-06-2014,28.685246
01-07-2014,29.053734
02-07-2014,29.037029
03-07-2014,29.15645
07-07-2014,29.032789
08-07-2014,28.476318
09-07-2014,28.725136
10-07-2014,28.476816
11-07-2014,28.879711
14-07-2014,29.163431
15-07-2014,29.158943
16-07-2014,29.053234
17-07-2014,28.607958
18-07-2014,29.672535
21-07-2014,29.392801
22-07-2014,29.655581
23-07-2014,29.717411
24-07-2014,29.586271
25-07-2014,29.370363
28-07-2014,29.449146
29-07-2014,29.200331
30-07-2014,29.290583
31-07-2014,28.501747
01-08-2014,28.226006
04-08-2014,28.579037
05-08-2014,28.176142
06-08-2014,28.241163
07-08-2014,28.090876
08-08-2014,28.360636
11-08-2014,28.316257
12-08-2014,28.059464
13-08-2014,28.660313
14-08-2014,28.653831
15-08-2014,28.595491
18-08-2014,29.028303
19-08-2014,29.262659
20-08-2014,29.144484
21-08-2014,29.088636
22-08-2014,29.048248
25-08-2014,28.930571
26-08-2014,28.81389
27-08-2014,28.47183
28-08-2014,28.382076
29-08-2014,28.501747
02-09-2014,28.787464
03-09-2014,28.817881
04-09-2014,29.019327
05-09-2014,29.223766
08-09-2014,29.405268
09-09-2014,28.970961
10-09-2014,29.075174
11-09-2014,28.987913
12-09-2014,28.702198
15-09-2014,28.576544
16-09-2014,28.918104
17-09-2014,29.158445
18-09-2014,29.38283
19-09-2014,29.722397
22-09-2014,29.28809
23-09-2014,28.976944
24-09-2014,29.319004
25-09-2014,28.674274
26-09-2014,28.775995
29-09-2014,28.739098
30-09-2014,28.78896
01-10-2014,28.335705
02-10-2014,28.425957
03-10-2014,28.685246
06-10-2014,28.788462
07-10-2014,28.109823
08-10-2014,28.546625
09-10-2014,27.967216
10-10-2014,27.14996
13-10-2014,26.587503
14-10-2014,26.823357
15-10-2014,26.42894
16-10-2014,26.153694
17-10-2014,25.488522
20-10-2014,25.970697
21-10-2014,26.254917
22-10-2014,26.562572
23-10-2014,27.124531
24-10-2014,26.915106
27-10-2014,26.96447
28-10-2014,27.369856
29-10-2014,27.391296
30-10-2014,27.440163
31-10-2014,27.877462
03-11-2014,27.684992
04-11-2014,27.629642
05-11-2014,27.221264
06-11-2014,27.027796
07-11-2014,26.976437
10-11-2014,27.299549
11-11-2014,27.439165
12-11-2014,27.290573
13-11-2014,27.194338
14-11-2014,27.145472
17-11-2014,26.752052
18-11-2014,26.678255
19-11-2014,26.775988
20-11-2014,26.668282
21-11-2014,26.801416
24-11-2014,26.889673
25-11-2014,26.979927
26-11-2014,26.944525
28-11-2014,27.017324
01-12-2014,26.616922
02-12-2014,26.614429
03-12-2014,26.493263
04-12-2014,26.791943
05-12-2014,26.191092
08-12-2014,26.276857
09-12-2014,26.595482
10-12-2014,26.230984
11-12-2014,26.344671
12-12-2014,25.861996
15-12-2014,25.619661
16-12-2014,24.701681
17-12-2014,25.175381
18-12-2014,25.485031
19-12-2014,25.746813
22-12-2014,26.171646
23-12-2014,26.456863
24-12-2014,26.366112
26-12-2014,26.628391
29-12-2014,26.443897
30-12-2014,26.448385
31-12-2014,26.247936
02-01-2015,26.168653
05-01-2015,25.623152
06-01-2015,25.029282
07-01-2015,24.986401
08-01-2015,25.065184
09-01-2015,24.740576
12-01-2015,24.56007
13-01-2015,24.741074
14-01-2015,24.974932
15-01-2015,25.020805
16-01-2015,25.334444
20-01-2015,25.275606
21-01-2015,25.831081
22-01-2015,26.646341
23-01-2015,26.92358
26-01-2015,26.687229
27-01-2015,25.8605
28-01-2015,25.430182
29-01-2015,25.463091
30-01-2015,26.652824
02-02-2015,26.351652
03-02-2015,26.389547
04-02-2015,26.066435
05-02-2015,26.306774
06-02-2015,26.477306
09-02-2015,26.319241
10-02-2015,26.773493
11-02-2015,26.725126
12-02-2015,27.072172
13-02-2015,27.375341
17-02-2015,27.067686
18-02-2015,26.911116
19-02-2015,27.069181
20-02-2015,26.873718
23-02-2015,26.522682
24-02-2015,26.73111
25-02-2015,27.119045
26-02-2015,27.697954
27-02-2015,27.843555
02-03-2015,28.488785
03-03-2015,28.60347
04-03-2015,28.590006
05-03-2015,28.687738
06-03-2015,28.306534
09-03-2015,28.364626
10-03-2015,27.67452
11-03-2015,27.483543
12-03-2015,27.699451
13-03-2015,27.291073
16-03-2015,27.649588
17-03-2015,27.466591
18-03-2015,27.898405
19-03-2015,27.823112
20-03-2015,27.941286
23-03-2015,27.863998
24-03-2015,28.43144
25-03-2015,27.862753
26-03-2015,27.682499
27-03-2015,27.341932
30-03-2015,27.525928
31-03-2015,27.32498
01-04-2015,27.053724
02-04-2015,26.703186
06-04-2015,26.764767
07-04-2015,26.777481
08-04-2015,27.006353
09-04-2015,26.964968
10-04-2015,26.926573
13-04-2015,26.884687
14-04-2015,26.44689
15-04-2015,26.553596
16-04-2015,26.616922
17-04-2015,26.130758
20-04-2015,26.695707
21-04-2015,26.625401
22-04-2015,26.894411
23-04-2015,27.275116
24-04-2015,28.175644
27-04-2015,27.768499
28-04-2015,27.684
29-04-2015,27.454
30-04-2015,26.867001
01-05-2015,26.895
04-05-2015,27.039
05-05-2015,26.540001
06-05-2015,26.211
07-05-2015,26.535
08-05-2015,26.910999
11-05-2015,26.785
12-05-2015,26.452
13-05-2015,26.481001
14-05-2015,26.92
15-05-2015,26.692499
18-05-2015,26.615
19-05-2015,26.868
20-05-2015,26.963499
21-05-2015,27.1255
22-05-2015,27.005501
26-05-2015,26.615999
27-05-2015,26.9895
28-05-2015,26.989
29-05-2015,26.605499
01-06-2015,26.699499
02-06-2015,26.959
03-06-2015,27.015499
04-06-2015,26.834999
05-06-2015,26.6665
08-06-2015,26.341499
09-06-2015,26.334499
10-06-2015,26.834499
11-06-2015,26.730499
12-06-2015,26.616501
15-06-2015,26.360001
16-06-2015,26.407499
17-06-2015,26.462999
18-06-2015,26.8365
19-06-2015,26.834499
22-06-2015,26.9095
23-06-2015,27.024
24-06-2015,26.892
25-06-2015,26.761499
26-06-2015,26.584499
29-06-2015,26.076
30-06-2015,26.025499
01-07-2015,26.091999
02-07-2015,26.17
06-07-2015,26.143
07-07-2015,26.250999
08-07-2015,25.841499
09-07-2015,26.034
10-07-2015,26.5065
13-07-2015,27.327499
14-07-2015,28.055
15-07-2015,28.011
16-07-2015,28.9925
17-07-2015,33.6465
20-07-2015,33.151001
21-07-2015,33.115002
22-07-2015,33.105
23-07-2015,32.214001
24-07-2015,31.177999
27-07-2015,31.363001
28-07-2015,31.4
29-07-2015,31.5965
30-07-2015,31.629499
31-07-2015,31.2805
03-08-2015,31.560499
04-08-2015,31.4625
05-08-2015,32.188999
06-08-2015,32.133999
07-08-2015,31.764999
10-08-2015,31.686501
11-08-2015,33.039001
12-08-2015,32.978001
13-08-2015,32.822498
14-08-2015,32.855999
17-08-2015,33.043499
18-08-2015,32.806499
19-08-2015,33.044998
20-08-2015,32.341499
21-08-2015,30.624001
24-08-2015,29.480499
25-08-2015,29.103001
26-08-2015,31.431
27-08-2015,31.880501
28-08-2015,31.518999
31-08-2015,30.9125
01-09-2015,29.8895
02-09-2015,30.716999
03-09-2015,30.3125
04-09-2015,30.035
08-09-2015,30.733
09-09-2015,30.636
10-09-2015,31.067499
11-09-2015,31.2885
14-09-2015,31.162001
15-09-2015,31.757
16-09-2015,31.799
17-09-2015,32.145
18-09-2015,31.4625
21-09-2015,31.771999
22-09-2015,31.134501
23-09-2015,31.118
24-09-2015,31.290001
25-09-2015,30.598499
28-09-2015,29.744499
29-09-2015,29.748501
30-09-2015,30.421
01-10-2015,30.564501
02-10-2015,31.345501
05-10-2015,32.073502
06-10-2015,32.271999
07-10-2015,32.118
08-10-2015,31.958
09-10-2015,32.1805
12-10-2015,32.3335
13-10-2015,32.615002
14-10-2015,32.557999
15-10-2015,33.087002
16-10-2015,33.110001
19-10-2015,33.305
20-10-2015,32.514
21-10-2015,32.130501
22-10-2015,32.5895
23-10-2015,35.099998
26-10-2015,35.639
27-10-2015,35.4245
28-10-2015,35.647499
29-10-2015,35.846001
30-10-2015,35.540501
02-11-2015,36.0555
03-11-2015,36.108002
04-11-2015,36.405499
05-11-2015,36.5625
06-11-2015,36.688
09-11-2015,36.244499
10-11-2015,36.416
11-11-2015,36.77
12-11-2015,36.561501
13-11-2015,35.849998
16-11-2015,36.448002
17-11-2015,36.264999
18-11-2015,37
19-11-2015,36.920502
20-11-2015,37.830002
23-11-2015,37.799
24-11-2015,37.414001
25-11-2015,37.407501
27-11-2015,37.513
30-11-2015,37.130001
01-12-2015,38.352001
02-12-2015,38.118999
03-12-2015,37.626999
04-12-2015,38.3405
07-12-2015,38.162498
08-12-2015,38.1185
09-12-2015,37.580502
10-12-2015,37.473
11-12-2015,36.943501
14-12-2015,37.3885
15-12-2015,37.169998
16-12-2015,37.904499
17-12-2015,37.4715
18-12-2015,36.9655
21-12-2015,37.3885
22-12-2015,37.5
23-12-2015,37.515499
24-12-2015,37.419998
28-12-2015,38.1255
29-12-2015,38.830002
30-12-2015,38.549999
31-12-2015,37.944
04-01-2016,37.091999
05-01-2016,37.129002
06-01-2016,37.181
07-01-2016,36.3195
08-01-2016,35.723499
11-01-2016,35.801498
12-01-2016,36.303501
13-01-2016,35.028
14-01-2016,35.736
15-01-2016,34.7225
19-01-2016,35.0895
20-01-2016,34.922501
21-01-2016,35.329498
22-01-2016,36.262501
25-01-2016,35.5835
26-01-2016,35.652
27-01-2016,34.9995
28-01-2016,36.548
29-01-2016,37.147499
01-02-2016,37.599998
02-02-2016,38.232498
03-02-2016,36.3475
04-02-2016,35.400501
